2713,3.493054928937611
4734,5.0
5598,4.258193801067142
9545,4.319548714781068
1471,3.341274593785998
4533,2.8442225799231053
7723,3.6153979206605187
2433,3.040809541498498
9182,4.220612845263094
2238,2.3365556082417633
3929,4.238068994642797
2645,3.0039283878906344
4659,2.869930816707913
163,3.0072815406812445
5040,3.685109229319756
6876,2.321097238632674
2772,2.264320539399937
9654,4.119327320449686
5893,3.9184217035543716
332,3.559552978517738
3962,4.101981166500905
9449,2.890761716764355
152,3.7517507322884134
3560,3.2006756605171263
2571,3.777279484845844
3407,4.809247869753266
2075,4.219049234504141
544,4.888605517232168
9363,2.826573408032102
5625,3.9325198370435204
9937,3.8200490110956307
946,4.003999634413248
1488,3.2837565751072506
2404,4.286024581459235
8499,4.13516768054279
5192,4.258210914281675
3058,3.613612557693487
4823,4.070178707295643
4077,4.704791130133211
5199,3.776023613372937
5871,3.885100454192471
3767,3.6173924847031156
5398,4.0683843509347914
9585,3.625883352800414
6098,5.0
9155,3.074647069712228
6335,3.9044877341722075
6649,2.258208888911453
5080,2.3210709473238444
4464,2.30286294348068
1760,4.47588064159347
6215,2.5954418632392344
4089,4.0277293143357795
178,4.786044206648972
4512,3.614344964937506
9495,4.824939446794687
242,3.2315499913665025
9874,3.9175651356239425
9241,3.1616925420566666
2473,2.6142832127187496
1225,3.7386026741347327
1211,4.937628142108563
4552,2.9330576486201965
4423,4.66646795144464
198,3.728234676917343
3333,4.043172742188305
2457,4.730563907814277
1145,2.928085443332445
7746,3.581581901933076
2405,4.2249052704742915
6520,4.173689686172499
3567,3.7592412309319103
4666,5.0
3059,4.538693589841071
1261,3.5462418629395853
6314,3.062204267800555
102,4.5963348103546355
4204,3.7328444993841257
2342,4.883122338229959
3382,3.9947443082409295
9018,3.5636932229508207
2487,2.391483401946978
8042,3.987498922394593
7043,3.717816513268376
4197,3.9987336370399853
4782,3.194306340985367
4563,3.340095378630937
2344,4.187163980360119
956,3.6772252646799632
7009,3.820965222043474
5823,4.4569535421816315
9653,4.236608208753308
436,3.3995352343630496
9826,4.137380157182012
3839,5.0
4513,3.3540816389410573
8337,3.1917044621717396
8180,4.050966525493682
5973,2.8833940555280098
427,2.642593265528701
5290,3.8531720239681007
6767,3.186968829028916
2911,4.216461165339402
5056,4.896728421171378
9225,4.186474293094812
7325,4.330597070499126
876,3.6050987700020065
1122,4.041616033257573
2764,3.6360200674360375
7806,3.941883776279589
6069,3.3471592333503226
3898,3.9486101846807804
1772,3.9881254340869328
1988,4.6602042010705675
3191,2.0667143235542373
6925,3.7503369651397462
9443,2.6497373938847995
9992,4.443133338354445
5923,4.745095861603964
2887,4.718125745607921
330,3.8623494199965545
3010,5.0
9282,4.026164666333593
1610,3.540972575642336
9604,3.5133676114339414
910,2.180114263571775
4790,4.418989518394929
495,3.459895278246041
399,3.5263128621867854
2132,3.4954476501338534
7380,3.3055305913997652
6802,3.8457625905147057
4261,3.2445724382202226
498,3.8700452052692933
3520,4.200227825814117
8130,2.8830181749574013
7184,2.7728678347523568
6765,3.74259032785823
5548,3.3151295906676492
3000,3.8233377040911054
6005,3.9428779410039843
6636,4.674394041464918
8012,4.224875090964118
1814,4.873647077400387
3285,4.385317669242774
9242,4.253418041473974
693,3.8457488561210877
9448,4.3394889271622255
6959,5.0
1955,4.550413685032085
7651,3.1394910417768838
9332,4.568110670840549
4067,3.5319689417633535
7204,3.4241289865526943
4722,5.0
5017,3.0738393282378618
6653,4.0568660179464135
6676,3.180901035350077
2792,3.5830373112289573
6877,4.0210500674995195
8611,2.8965383241557205
7745,3.6120178336104107
9640,4.109171511354938
9465,4.691165054211959
