2713,4
4734,5
5598,5
9545,5
1471,2
4533,2
7723,3
2433,2
9182,5
2238,3
3929,5
2645,4
4659,3
163,4
5040,4
6876,1
2772,1
9654,4
5893,4
332,4
3962,5
9449,2
152,4
3560,4
2571,4
3407,5
2075,5
544,5
9363,3
5625,4
9937,4
946,5
1488,4
2404,5
8499,4
5192,4
3058,4
4823,5
4077,5
5199,3
5871,4
3767,4
5398,4
9585,4
6098,5
9155,4
6335,4
6649,1
5080,2
4464,2
1760,4
6215,2
4089,4
178,5
4512,4
9495,5
242,2
9874,4
9241,2
2473,2
1225,4
1211,4
4552,3
4423,5
198,3
3333,5
2457,5
1145,2
7746,4
2405,5
6520,5
3567,3
4666,5
3059,5
1261,4
6314,2
102,5
4204,5
2342,5
3382,5
9018,4
2487,3
8042,4
7043,4
4197,4
4782,4
4563,4
2344,5
956,4
7009,4
5823,5
9653,4
436,3
9826,4
3839,5
4513,3
8337,3
8180,5
5973,2
427,3
5290,4
6767,3
2911,5
5056,5
9225,4
7325,4
876,4
1122,4
2764,4
7806,4
6069,4
3898,4
1772,5
1988,5
3191,2
6925,4
9443,3
9992,5
5923,5
2887,5
330,4
3010,5
9282,5
1610,4
9604,4
910,1
4790,5
495,3
399,3
2132,3
7380,3
6802,4
4261,4
498,4
3520,5
8130,2
7184,4
6765,4
5548,4
3000,3
6005,5
6636,4
8012,5
1814,5
3285,4
9242,4
693,4
9448,5
6959,5
1955,5
7651,3
9332,5
4067,3
7204,2
4722,5
5017,2
6653,4
6676,3
2792,4
6877,4
8611,2
7745,4
9640,4
9465,5
9856,5
1187,2
3757,1
681,5
4750,5
3687,1
4358,4
5530,4
3533,5
9374,3
9299,5
5048,5
9701,5
9291,4
8392,5
5138,4
7068,4
4380,5
5892,4
2888,4
1683,5
3006,4
7537,3
4167,4
5894,5
4300,4
6796,5
4504,4
4917,1
9334,4
6147,3
9839,5
2236,4
5286,5
7124,4
4610,5
4228,3
8086,4
6769,5
8419,3
4699,4
3959,3
8232,2
4320,5
4459,5
6833,5
487,5
6017,5
3727,3
2315,4
2566,3
6820,2
7493,4
8817,4
8758,5
7830,5
8153,4
313,5
5826,2
6225,5
6158,4
3361,3
9549,4
2602,3
8132,5
2507,5
9206,4
8120,5
8558,3
3136,5
8760,5
1726,4
6496,4
5091,4
554,4
3747,2
1354,4
7991,2
1702,5
494,3
534,5
8184,1
4408,2
7834,3
7740,2
7604,3
5256,5
8724,5
7559,5
6130,4
2020,3
2938,4
9124,5
4044,4
7635,5
9198,4
5621,5
5259,5
7439,5
2081,5
5274,5
1965,4
5685,3
3080,5
4264,4
6453,4
7721,2
7188,5
2892,5
7843,4
6477,1
4869,5
9517,4
4568,4
6322,3
1948,5
783,5
9217,4
6115,5
3381,5
3152,4
3088,4
4781,5
5622,5
6003,5
1526,5
7084,2
4967,3
6267,4
6532,4
100,5
751,4
7731,4
3874,4
6749,4
3506,4
8982,5
724,4
4082,5
6320,4
4340,4
3304,5
9422,2
9039,5
5144,5
4094,4
160,5
5387,2
7772,4
1273,5
9568,4
9023,4
5198,2
6939,1
2196,4
4343,5
2937,3
2832,5
8781,3
8504,5
6224,5
1829,2
1996,4
1668,3
8809,4
6014,5
4453,5
8259,5
5600,4
5389,5
5152,4
8588,4
8934,4
6368,5
7570,4
3291,4
454,5
896,4
2514,4
1462,4
915,3
8599,1
4207,4
1906,3
4539,5
4603,2
6184,4
2855,4
6975,5
5915,5
6677,1
6696,4
5391,5
9114,5
1763,3
1835,5
1781,3
3332,5
5658,4
3883,4
5797,5
845,3
98,4
1916,2
5668,2
4019,5
1214,3
3272,5
5753,4
4446,5
5296,2
7736,3
5102,3
2381,3
6008,4
1503,5
1176,1
9745,5
3795,5
5480,4
2924,4
9370,5
8218,4
1733,1
3591,4
6752,2
9240,3
3967,5
3726,2
3236,4
8808,5
7520,5
151,3
5222,4
8819,4
2164,3
9252,5
5136,4
6661,4
7394,5
3380,2
1480,4
8886,4
9065,3
3815,4
3677,5
922,3
9058,5
918,4
4633,4
564,3
5556,2
7024,4
1174,4
8792,4
619,2
3532,3
4961,5
8864,4
8179,4
3359,5
7802,5
2705,5
2385,4
3788,5
3483,2
3760,5
3972,4
8821,2
6327,3
567,4
7312,4
136,4
513,5
3294,2
5510,2
9960,4
187,1
2743,4
7014,3
8888,1
9146,5
9035,5
1647,4
8160,4
9051,5
1953,3
7441,4
2817,3
8284,1
8948,4
7102,4
1807,1
4849,5
5887,4
3968,4
9698,5
1791,4
6214,1
9214,4
3857,4
6702,5
5394,5
5866,4
4769,5
467,4
5546,5
459,5
7288,4
1108,5
2521,3
9416,2
559,5
5818,5
1589,5
7069,4
9424,2
9509,4
2540,4
2826,2
6021,4
2181,4
7708,4
6110,4
144,3
2240,5
8810,2
4371,4
719,2
6057,3
771,3
3899,4
943,2
7153,5
506,2
8115,4
8261,5
6114,3
7420,5
9200,4
7718,5
7347,2
7911,5
5335,5
1842,5
279,4
577,5
7754,5
6020,4
3559,4
7031,5
8701,3
3674,5
3065,4
7669,5
3009,1
5509,3
2116,4
3242,5
8370,4
2210,4
8883,3
9916,4
1869,4
5876,4
4623,4
9922,1
5846,5
1040,4
5147,4
2379,5
4360,4
9074,4
3437,1
9822,5
3030,4
7805,4
9016,5
3531,1
1528,3
9361,1
2296,2
8102,3
8593,4
698,3
6332,4
706,5
7150,4
3125,4
1204,4
6082,2
8884,4
904,4
2335,5
873,3
8958,5
900,3
8983,3
6508,5
8899,5
1294,4
6781,5
6249,4
1392,3
6471,4
1437,3
5934,5
7618,4
7656,3
9628,2
5227,4
3827,3
2828,5
1028,5
6736,3
458,2
4660,3
8018,5
1572,5
1110,4
1178,5
6053,3
2282,5
5350,4
9816,5
6137,4
5526,3
5735,4
1125,5
4364,3
2993,5
9642,4
8600,5
5673,4
14,5
8841,4
19,4
1706,2
2741,4
4260,4
339,1
4073,4
5237,4
6745,5
8269,4
5559,1
9463,5
1315,4
7724,4
2229,4
2199,4
7482,4
6634,4
4816,4
2222,4
18,5
4394,1
2234,5
3942,4
7963,5
5981,4
3141,5
474,4
3781,5
8040,4
8402,4
7538,5
4302,5
9590,4
9656,5
3999,2
7501,5
9750,4
3434,5
516,5
6627,1
715,2
3205,4
6751,4
7243,3
7161,4
1075,4
2002,4
4374,2
7023,5
7510,4
3717,3
3775,4
2508,3
5954,4
7939,4
4065,2
4771,4
1355,4
37,5
2485,4
7926,5
71,5
5318,3
4345,4
1335,4
8913,2
1097,5
4655,4
8645,4
9371,5
3676,4
8936,4
9305,3
5920,5
6994,5
9475,4
6545,5
8562,4
7779,5
8053,4
29,4
8157,4
8791,3
2556,2
8639,5
3078,2
8474,3
4618,5
4192,5
3215,3
7187,4
4436,4
4687,2
2916,5
6561,4
5712,4
9385,3
4652,3
8273,5
5688,4
602,2
7021,2
6714,1
6601,5
8072,3
3945,5
3850,3
4060,2
2565,3
9425,3
4756,4
1630,4
5694,1
9008,5
6852,3
23,5
4644,4
1611,3
6269,5
8181,5
5117,5
9713,5
8969,4
9712,5
4899,2
9077,4
7273,5
1091,5
360,3
3317,3
9034,5
7137,3
8557,5
5218,4
2663,2
4356,2
34,4
7872,3
4996,1
5317,3
5058,4
5967,2
1175,3
3316,4
8780,4
7209,4
2469,3
6424,4
665,5
1846,3
8069,2
8209,5
1656,5
8093,4
6759,5
9309,2
8824,4
4948,5
1775,5
5575,3
9279,5
521,4
392,3
8836,3
3343,4
2908,4
7036,3
2038,4
8907,5
7451,2
785,3
6844,2
7354,5
5115,4
8507,4
5718,4
933,4
1699,4
7152,5
1395,4
8858,4
9234,5
3667,4
8916,2
2543,2
1785,2
8378,1
4543,4
1819,2
3143,5
76,4
5891,1
3752,4
2854,5
793,5
3023,5
6067,5
3428,2
5203,4
6476,4
3814,4
6920,5
9429,3
3989,4
6565,3
1721,5
6346,1
8681,4
9460,5
3061,4
283,4
2629,4
4181,5
9268,4
6409,2
1133,4
138,4
2746,5
3911,2
3390,4
2436,4
8707,3
1506,3
4022,3
6381,4
1878,5
306,4
8192,4
8189,4
2319,3
9867,5
7352,4
6151,4
438,2
4505,2
5422,5
4412,3
4990,4
1334,1
6043,4
2948,2
9223,2
9519,4
8540,5
8191,4
2770,2
9766,2
1494,5
6016,4
6386,5
4311,4
8584,4
7176,5
4821,4
9553,5
4993,5
9185,3
4939,4
8022,5
6846,4
6840,1
4288,5
8838,5
70,5
4632,3
4532,3
7831,5
1111,4
7818,4
368,3
8848,3
2800,5
3252,4
576,4
334,5
2039,5
4999,4
2921,4
3847,4
2200,4
7748,5
7215,4
7657,5
7956,1
2956,2
4511,3
1714,4
6121,4
6514,1
7434,4
5089,3
240,1
7289,5
4514,4
7351,3
9360,4
5356,3
2072,5
6826,4
6998,3
3077,3
909,4
1712,4
7259,5
5010,4
1106,5
2367,4
3176,2
2136,3
7684,1
2955,3
9405,5
1693,3
9577,4
3684,4
6604,4
2960,1
4220,4
5433,3
9837,5
1323,2
9575,4
2382,4
1548,3
1534,4
6263,5
1230,5
4619,4
6300,3
4519,4
4155,3
6936,2
1047,5
8017,4
5341,2
9543,5
16,1
9396,4
4245,5
8265,4
2620,2
6315,4
1071,5
5662,2
7545,5
8994,4
255,5
8517,3
8065,5
8089,5
3796,4
3702,3
3984,5
2995,5
4157,5
8797,5
4018,4
7255,5
928,4
2900,5
3057,4
8585,4
2923,2
9719,5
9481,2
2579,5
505,5
9882,3
7140,4
5572,4
9221,2
2671,3
397,3
1402,5
4767,3
223,5
7918,3
8235,5
3256,4
2690,3
7820,4
8993,2
9583,4
5864,5
149,3
8491,5
1497,5
6619,3
6093,3
6444,4
3116,4
1862,5
1024,2
5021,3
1404,4
4352,3
7236,3
5354,5
4268,3
2480,3
5888,4
8024,3
5052,5
7716,4
5737,4
634,4
8358,5
5877,3
7811,4
8617,4
8228,3
4806,4
4971,3
3863,5
3569,4
1511,5
7178,3
9962,2
260,5
2291,4
5750,5
961,1
8212,4
5904,4
5980,5
2895,5
2062,2
4969,5
8816,4
4,5
3700,3
9523,4
8887,5
2968,4
4020,4
3214,4
3385,4
6663,5
5555,4
2193,4
6843,5
2120,4
91,2
8222,5
5993,4
2970,5
9754,4
2812,5
8201,2
8695,4
6614,4
6521,4
4777,1
6647,1
5529,2
7765,3
9444,3
7118,4
5383,3
6693,3
7946,4
5908,5
6162,3
4323,4
395,1
7052,5
7469,5
4088,3
4753,4
8482,5
6762,4
3286,5
4460,4
5174,4
4893,4
9310,5
4496,4
617,4
9741,4
3383,3
9716,4
8923,5
4664,5
5878,5
4586,2
7320,4
7516,5
2051,5
1329,5
1103,4
5264,1
569,1
7239,5
3550,4
7022,4
3834,3
9928,3
5392,5
5569,4
8690,4
8875,4
9086,4
2559,5
6481,5
7207,4
400,5
1901,5
5931,5
5773,5
5207,4
5009,5
1978,5
558,5
924,4
2767,5
9666,4
2847,5
2452,2
5037,4
1247,4
4631,4
6285,1
7564,2
9297,2
2759,4
7881,5
6910,5
3872,4
4812,5
3664,4
8721,4
8737,5
8187,4
670,4
4154,3
3565,5
1749,5
206,5
8250,5
3202,5
7644,4
970,4
9166,5
5674,4
8282,5
8064,4
6934,4
3239,1
9036,5
841,3
9195,4
7861,4
59,5
239,5
2045,5
4654,4
6761,3
5782,4
512,4
1853,4
1137,5
8591,5
9613,4
3210,5
2077,3
9359,3
6893,4
6350,5
3824,4
8133,4
1933,4
7795,4
3278,4
4119,3
5181,4
256,5
7876,5
1296,4
2035,4
5549,2
7461,3
4128,2
7854,5
8725,2
9927,4
4166,2
6777,3
5366,3
629,5
5881,5
7059,5
7071,4
3349,4
4016,4
4667,4
6429,5
1360,5
9487,4
7447,4
8051,2
4547,5
4711,4
1445,4
4530,5
4226,4
4427,1
8955,5
936,3
3105,5
2232,3
5958,4
8043,4
3587,3
3832,4
7622,5
197,1
2254,5
3140,4
3068,2
9080,5
6587,4
1194,5
3969,5
5492,3
2363,3
7149,4
9552,5
9346,4
6033,4
662,4
3166,5
3310,4
8425,4
3743,4
8082,4
2688,5
8421,4
6698,2
1087,4
5588,2
2529,2
353,5
3861,4
868,2
6997,3
8942,4
8173,4
9689,4
8874,4
5777,5
6867,3
2813,4
6340,5
6091,5
7800,5
2575,5
818,4
4050,2
6051,4
1962,4
511,2
443,4
3630,3
5520,3
8285,4
3647,4
2757,4
4029,3
5488,5
129,3
445,3
9942,3
4668,5
6441,5
7026,5
1144,1
8746,3
6906,4
8878,4
6502,4
1515,5
2987,5
633,5
5238,3
1741,3
7194,4
7842,1
7728,5
1927,4
8236,1
7251,2
1153,4
2926,4
5635,5
5384,5
7220,4
77,5
2086,2
9254,4
2982,4
7968,4
6776,5
4515,4
1422,1
3104,4
1039,5
9094,3
553,5
9007,1
8140,5
3102,4
3583,4
1226,5
10000,5
7888,2
6363,2
1150,4
5004,4
6065,3
8220,3
8168,3
3960,3
9366,4
4636,1
9987,4
8546,4
5018,5
4376,5
6330,3
8442,2
6841,4
6031,5
1674,5
4305,5
5408,4
6697,4
7767,5
9868,5
6613,5
6632,5
1516,4
3652,5
8139,5
5663,4
3836,5
5714,4
8551,4
4751,4
2176,1
838,4
5210,4
2025,4
8970,4
232,3
6812,4
7035,3
9805,5
3558,5
4706,4
5538,4
8110,1
7934,4
5820,4
5023,3
3873,4
8351,4
2958,4
7457,4
2848,5
7775,3
5402,5
7761,5
351,5
226,2
7450,3
8300,5
3027,4
8787,4
8741,3
1803,4
4277,4
7120,4
691,3
54,3
7524,2
6964,4
996,1
652,5
1449,3
5346,5
5327,4
6536,5
6002,5
5255,1
2311,4
2406,3
3561,5
9991,5
4743,3
7584,5
9836,5
5637,5
9215,4
3668,2
2114,2
9696,4
6703,3
6908,5
9432,4
1979,4
7631,4
3946,3
3578,4
2581,4
8786,4
5805,4
6992,4
5855,3
3347,1
3018,5
932,3
7253,5
761,3
5348,5
4465,2
6487,4
8258,4
6418,5
3870,5
396,2
8055,5
5570,4
8473,4
1312,4
1252,3
9571,5
8431,2
4819,5
354,5
7091,4
4614,5
4952,4
9235,4
9797,5
1362,4
4798,2
8357,5
2226,4
4063,5
6201,5
6223,3
4592,4
1769,5
7144,4
3038,3
2274,5
8956,3
2460,4
2249,4
8620,1
9603,5
4671,1
7549,5
6845,4
7629,3
2408,3
1512,4
8444,1
7569,4
1977,5
5083,1
4830,4
352,3
3436,4
7696,3
4296,2
4947,4
3,5
3777,5
1529,4
130,4
5450,4
842,3
4298,5
7993,4
6853,5
9537,3
1876,1
8601,4
5460,5
653,4
214,4
117,2
9452,3
2353,4
2300,5
7246,5
8647,5
4454,3
6379,4
9138,1
230,5
4214,4
1969,4
6510,5
6255,4
1981,5
8485,3
4560,5
5961,1
7008,5
4318,4
8644,4
5682,5
7848,4
5167,5
2678,4
3670,3
6857,4
6969,2
89,5
6123,4
5149,5
1054,3
5631,2
9130,5
1797,4
4399,4
5901,4
4615,4
2183,4
2651,5
9989,5
557,5
3312,4
3360,5
4785,5
1561,4
7712,5
5564,4
8862,2
2984,4
2594,4
3772,4
3852,3
6815,4
9246,4
7913,4
5426,3
2536,4
485,5
3070,5
3319,4
8962,4
1971,3
9403,1
3112,4
8906,5
1812,5
8412,4
135,3
6821,3
413,2
5974,5
9776,4
422,5
1411,2
7212,4
2220,4
6874,4
3338,5
7799,4
7027,5
8299,5
2420,5
9742,5
9453,4
2052,4
3843,4
45,5
7233,5
6081,3
612,3
9446,4
5126,5
5108,4
8890,1
3402,5
3723,5
1821,3
3582,5
9076,5
8215,4
421,5
2251,4
5431,4
587,4
1297,5
4672,4
7815,1
7766,5
2736,3
7019,1
5601,1
3887,4
7028,4
8564,5
1790,5
6247,4
8011,5
5443,5
1931,2
7951,4
190,4
3499,5
6129,4
886,1
5780,3
3829,5
3556,3
5116,4
7162,3
9665,3
7788,5
7477,4
3551,4
9372,1
4696,4
103,4
4211,4
6674,4
7624,4
5197,4
110,4
4721,4
4286,3
4334,2
6261,3
3925,5
7309,2
7637,3
2263,5
1882,5
8465,4
2614,1
9778,4
